,avgtimeall,avgtimealllure,avgtimeallreal,avgtimeneglure,avgtimenegreal,avgtimeneulure,avgtimeneureal,avgtimeposlure,avgtimeposreal,condition,subjid,totalneglure,totalnegreal,totalneulure,totalneureal,totalposlure,totalposreal
309,16.033,,,,,,,,,M12,CS105,0,0,0,0,0,0
310,9.75211111111111,,,,,,,,,L22,cs33,0,0,0,0,0,0
311,6.519583333333333,,,,,,,,,M12,cs61,0,0,0,0,0,0
312,8.304222222222222,,,,,,,,,L31,CS75,0,0,0,0,0,0
313,247.4915,,,,,,,,,L32,cs36,0,0,0,0,0,0
314,5.294166666666667,,,,,,,,,L31,CS122,0,0,0,0,0,0
315,11.428846153846154,,,,,,,,,L31,cs08,0,0,0,0,0,0
316,4.652,,,,,,,,,L41,stefano1,0,0,0,0,0,0
317,13.301214285714286,,,,,,,,,M12,CS104,0,0,0,0,0,0
318,8.0165,,,,,,,,,L11,cs43,0,0,0,0,0,0
319,6.586714285714286,,,,,,,,,L31,cs35,0,0,0,0,0,0
320,16.5457,,,,,,,,,M21,cs28,0,0,0,0,0,0
321,23.811714285714285,,,,,,,,,M21,TEST999,0,0,0,0,0,0
322,11.808428571428571,,,,,,,,,L11,cs132,0,0,0,0,0,0
323,15.1325,,,,,,,,,M31,CS97,0,0,0,0,0,0
324,10.8768125,,,,,,,,,M22,CS120,0,0,0,0,0,0
325,9.401,,,,,,,,,M11,cs61,0,0,0,0,0,0
326,10.9015,,,,,,,,,M21,stefano1,0,0,0,0,0,0
327,23.364444444444445,,,,,,,,,M41,cs71,0,0,0,0,0,0
328,4.8058571428571435,,,,,,,,,L42,cs41,0,0,0,0,0,0
329,9.380941176470587,,,,,,,,,M11,cs26,0,0,0,0,0,0
330,113.038,,,,,,,,,L41,cs49,0,0,0,0,0,0
331,11.483611111111111,,,,,,,,,M32,cs20,0,0,0,0,0,0
332,16.134666666666668,,,,,,,,,M21,CS109,0,0,0,0,0,0
333,25.17761111111111,,,,,,,,,L42,cs80,0,0,0,0,0,0
334,5.903722222222223,,,,,,,,,M22,cs45,0,0,0,0,0,0
335,3.7912857142857144,,,,,,,,,M21,cs17,0,0,0,0,0,0
336,4.172058823529412,,,,,,,,,L32,cs83,0,0,0,0,0,0
337,5.073785714285715,,,,,,,,,M12,CS91,0,0,0,0,0,0
338,13.655875,,,,,,,,,M32,cs19,0,0,0,0,0,0
339,8.304549999999999,,,,,,,,,L32,cs110,0,0,0,0,0,0
340,5.1845,,,,,,,,,L11,test6,0,0,0,0,0,0
341,4.209333333333333,,,,,,,,,M32,cs60,0,0,0,0,0,0
342,20.13716666666667,,,,,,,,,M12,CS01,0,0,0,0,0,0
343,18.041678571428573,,,,,,,,,L31,cs139,0,0,0,0,0,0
344,5.414392857142857,,,,,,,,,L12,cs39,0,0,0,0,0,0
345,22.037222222222223,,,,,,,,,M42,cs80,0,0,0,0,0,0
346,41.388,,,,,,,,,M31,cs111,0,0,0,0,0,0
347,11.274444444444445,,,,,,,,,L11,CS74,0,0,0,0,0,0
348,16.047357142857145,,,,,,,,,L42,CS102,0,0,0,0,0,0
349,13.434529411764707,,,,,,,,,L12,CS105,0,0,0,0,0,0
350,9.976,,,,,,,,,M12,subj01,0,0,0,0,0,0
351,4.010875,,,,,,,,,M12,cs92,0,0,0,0,0,0
352,10.14325,,,,,,,,,L11,cs137,0,0,0,0,0,0
353,15.3725,,,,,,,,,nan,george harris,0,0,0,0,0,0
354,20.036583333333333,,,,,,,,,L32,cs107,0,0,0,0,0,0
355,19.398400000000002,,,,,,,,,M41,cs84,0,0,0,0,0,0
356,17.192304347826088,,,,,,,,,L21,ryantest,0,0,0,0,0,0
